workspace,slug,name,language,project,is_active,updated_on,created_on,has_pipeline,open_prs,merged_30d
madmobile,chanel,Chanel,unknown,Concierge Demos,False,2016-11-02T13:09:17.382366+00:00,2016-11-02T12:49:55.764633+00:00,,,
madmobile,housekeeping-runner,housekeeping-runner,nodejs,madcloud-core,False,2025-10-16T14:02:44.790767+00:00,2016-11-04T21:46:04.200198+00:00,,,
madmobile,larder,larder,unknown,Sysco,False,2016-11-28T12:34:19.813413+00:00,2016-11-07T19:39:58.594554+00:00,,,
madmobile,concierge-docs,concierge-docs,unknown,Concierge,False,2016-11-24T14:38:51.252948+00:00,2016-11-09T19:55:38.671203+00:00,,,
madmobile,logs-api-poc,logs-api-poc,nodejs,core-services-archive,True,2026-02-13T05:02:32.387970+00:00,2016-11-26T04:41:59.862712+00:00,False,7.0,0.0
madmobile,appletv-lookbuilder,AppleTV-Lookbuilder,unknown,Concierge,False,2017-04-21T15:33:03.928545+00:00,2016-11-28T21:16:16.414707+00:00,,,
madmobile,graceful-shutdown,graceful-shutdown,nodejs,core-services-archive,False,2025-02-25T16:39:45.166284+00:00,2016-11-30T21:36:29.862472+00:00,,,
madmobile,test4,test4,unknown,core-services-archive,False,2017-01-25T14:44:54.459352+00:00,2016-12-01T18:44:07.770102+00:00,,,
madmobile,code-review,code-review,unknown,Sysco,False,2024-11-12T22:01:47.871525+00:00,2016-12-02T05:01:24.649181+00:00,,,
madmobile,newrelic-agent,newrelic-agent,nodejs,core-services-archive,False,2018-07-04T16:30:20.334376+00:00,2016-12-05T16:26:34.879776+00:00,,,
madmobile,hamilton,hamilton,unknown,Sysco,False,2025-12-11T18:39:02.521846+00:00,2016-12-06T17:30:55.908413+00:00,,,
madmobile,mssql-connector,mssql-connector,nodejs,core-services-archive,False,2017-02-10T18:49:50.034779+00:00,2016-12-15T17:37:08.315810+00:00,,,
madmobile,sysco-benchmarks,sysco-benchmarks,unknown,Sysco,False,2016-12-28T13:00:29.573606+00:00,2016-12-15T18:31:23.628694+00:00,,,
madmobile,dev-tools,dev-tools,shell,core-services-archive,False,2017-07-08T19:41:04.000274+00:00,2016-12-30T13:31:47.581172+00:00,,,
madmobile,mad-errors,mad-errors,javascript,Clients,True,2026-02-19T18:45:18.921703+00:00,2017-01-05T19:25:02.810665+00:00,False,10.0,0.0
madmobile,autonation-native,AutoNation Native,javascript,Archive,True,2026-02-19T20:32:07.329702+00:00,2017-01-06T20:06:40.057048+00:00,False,12.0,0.0
madmobile,the-oracle-release-2,the-oracle-release-2,unknown,Concierge,False,2017-05-15T19:59:12.265045+00:00,2017-01-10T18:10:09.656975+00:00,,,
madmobile,archon-sysco,archon-sysco,javascript,Sysco,True,2026-02-19T20:44:32.769377+00:00,2017-01-13T15:50:19.036244+00:00,False,25.0,0.0
madmobile,concierge-contracts,concierge-contracts,unknown,Concierge,False,2017-01-26T17:31:20.678380+00:00,2017-01-19T17:34:27.405400+00:00,,,
madmobile,sandbox-service,sandbox-service,nodejs,core-services-archive,False,2024-12-09T16:32:21.489223+00:00,2017-02-03T17:49:29.773333+00:00,,,
madmobile,segment-poc,segment-poc,unknown,core-services-archive,False,2017-05-17T19:40:51.067181+00:00,2017-02-08T13:05:32.057255+00:00,,,
madmobile,sandbox-migrations,sandbox-migrations,nodejs,core-services-archive,False,2017-09-08T14:09:44.353484+00:00,2017-02-09T16:25:37.235894+00:00,,,
madmobile,definition-service,definition-service,nodejs,core-services-archive,False,2025-12-02T20:54:23.311403+00:00,2017-02-10T15:30:12.461772+00:00,,,
madmobile,archon-ecomm,archon-ecomm,javascript,Clients,True,2026-02-19T18:49:07.977157+00:00,2017-02-15T16:58:44.350271+00:00,False,16.0,0.0
madmobile,osiris,osiris,unknown,Osiris,True,2026-02-19T18:27:44.296199+00:00,2017-02-17T20:53:47.551683+00:00,False,11.0,0.0
madmobile,osiris-server,osiris-server,unknown,Osiris,True,2026-02-20T19:05:38.932390+00:00,2017-02-17T21:06:08.218369+00:00,False,22.0,0.0
madmobile,coresvc-sdk,coresvc-sdk,unknown,Osiris,False,2017-02-20T13:28:34.264194+00:00,2017-02-17T21:31:31.176183+00:00,,,
madmobile,dmapr,dmapr,unknown,Osiris,False,2017-02-22T21:00:39.782302+00:00,2017-02-22T15:15:45.867712+00:00,,,
madmobile,osiris-gql-server,osiris-gql-server,unknown,Osiris,True,2026-02-13T03:48:31.025141+00:00,2017-02-23T19:11:09.410629+00:00,False,6.0,0.0
madmobile,mm-hocs,mm-hocs,unknown,Osiris,False,2017-04-03T12:36:55.696343+00:00,2017-03-01T14:47:52.396189+00:00,,,
madmobile,archon-sysco-ordering,archon-sysco-ordering,javascript,Sysco,True,2026-02-19T18:39:20.593244+00:00,2017-03-02T21:55:31.540266+00:00,False,14.0,0.0
madmobile,point-api,point-api,unknown,Concierge,False,2017-03-15T15:55:19.052894+00:00,2017-03-07T15:03:39.720533+00:00,,,
madmobile,point-utils,point-utils,unknown,Concierge,False,2017-03-07T15:56:48.451823+00:00,2017-03-07T15:24:41.569783+00:00,,,
madmobile,point-api-node-driver,point-api-node-driver,unknown,Concierge,False,2017-03-15T15:26:49.015017+00:00,2017-03-07T15:28:54.073340+00:00,,,
madmobile,point-api-proxy-driver,point-api-proxy-driver,unknown,Concierge,False,2017-03-13T15:26:45.805160+00:00,2017-03-07T15:33:36.110020+00:00,,,
madmobile,point-proxy,point-proxy,unknown,Concierge,False,2017-05-25T19:24:56.840609+00:00,2017-03-07T15:36:34.902452+00:00,,,
madmobile,clj-api-tests,clj-api-tests,clojure,core-services,False,2021-11-03T21:20:21.604557+00:00,2017-03-22T13:39:37.888851+00:00,,,
madmobile,module-poc-1,module-poc-1,unknown,Osiris,True,2026-02-20T03:12:33.963738+00:00,2017-03-26T15:01:02.981613+00:00,False,9.0,0.0
madmobile,monitoring-service,monitoring-service,nodejs,core-services,False,2025-10-16T15:01:25.052176+00:00,2017-03-27T13:33:38.452178+00:00,,,
madmobile,analytics-service,analytics-service,nodejs,madcloud-core,False,2025-10-15T20:14:59.453502+00:00,2017-03-27T15:02:00.889886+00:00,,,
madmobile,automated-concierge-demos,automated-concierge-demos,javascript,Concierge,True,2026-02-10T16:23:16.664594+00:00,2017-03-31T17:02:05.130061+00:00,False,6.0,0.0
madmobile,concierge,concierge,unknown,Osiris,True,2026-02-19T19:21:13.692538+00:00,2017-04-13T13:58:32.209327+00:00,False,38.0,0.0
madmobile,mm-policies,mm-policies,markdown,Untitled project,False,2018-10-03T01:59:14.130340+00:00,2017-04-20T20:09:18.500998+00:00,,,
madmobile,portals-common,portals-common,javascript,Management Portal,False,2017-11-02T18:43:10.028576+00:00,2017-04-29T03:08:13.259071+00:00,,,
madmobile,eslint-config-madmobile,eslint-config-madmobile,unknown,Untitled project,False,2019-06-13T20:23:35.317593+00:00,2017-05-01T21:37:21.009628+00:00,,,
madmobile,csdpk,csdpk,unknown,Concierge,False,2025-06-20T18:24:17.508854+00:00,2017-05-05T18:08:42.116193+00:00,,,
madmobile,service-simulator-2017,service simulator 2017,unknown,Untitled project,True,2026-02-13T00:52:41.390431+00:00,2017-05-07T22:15:55.824797+00:00,False,4.0,0.0
madmobile,archon-management-portal,archon-management-portal,javascript,Management Portal,True,2026-02-20T04:21:19.795259+00:00,2017-05-10T20:51:05.495819+00:00,False,15.0,0.0
madmobile,oracle-ce-connector,oracle-ce-connector,nodejs,core-services-archive,False,2018-07-04T14:53:09.579366+00:00,2017-05-17T14:24:47.743478+00:00,,,
madmobile,sysco-bot-ordering,sysco-bot-ordering,unknown,Sysco,False,2025-12-02T20:08:26.521648+00:00,2017-05-18T14:54:22.754006+00:00,,,
madmobile,sysco-sms-ordering,sysco-sms-ordering,unknown,Sysco,False,2017-06-23T14:19:29.877173+00:00,2017-05-22T20:36:26.073913+00:00,,,
madmobile,arch-spike-template,arch-spike-template,unknown,Concierge,False,2018-04-06T15:55:47.115841+00:00,2017-05-30T14:15:37.934184+00:00,,,
madmobile,concierge-ashley-api-tests,concierge-ashley-api-tests,nodejs,Concierge,False,2017-06-22T23:36:52.267097+00:00,2017-06-07T00:56:10.961087+00:00,,,
madmobile,ws-messenger,ws-messenger,nodejs,core-services-archive,False,2017-09-08T14:10:04.027610+00:00,2017-06-20T18:58:25.634907+00:00,,,
madmobile,ews-exchange-connector,ews-exchange-connector,nodejs,core-services,True,2026-02-15T17:49:32.626184+00:00,2017-06-22T20:37:15.415676+00:00,True,4.0,0.0
madmobile,the-oracle-docker,the-oracle-docker,javascript,Concierge,True,2026-02-19T19:06:11.802890+00:00,2017-07-04T13:12:38.469634+00:00,True,25.0,0.0
madmobile,sysco-graph,sysco-graph,javascript,Sysco,True,2026-02-20T04:16:25.218176+00:00,2017-07-07T15:50:05.441201+00:00,False,11.0,0.0
madmobile,cve-summary,cve-summary,nodejs,Untitled project,False,2017-08-11T19:57:24.196372+00:00,2017-07-11T16:17:53.208967+00:00,,,
madmobile,jetty-cors,jetty-cors,java,Concierge,False,2017-07-20T14:23:14.717324+00:00,2017-07-20T14:13:14.900036+00:00,,,
madmobile,xservice-auth,xservice-auth,java,Concierge,False,2025-09-17T22:11:24.760156+00:00,2017-07-24T10:42:44.712249+00:00,,,
madmobile,mm-xservices-auth,mm-xservices-auth,unknown,Untitled project,False,2025-09-17T21:56:26.569246+00:00,2017-07-24T13:25:35.164191+00:00,,,
madmobile,aero-deprecation-app,aero-deprecation-app,javascript,Clients,False,2017-08-24T16:17:57.593442+00:00,2017-07-26T14:14:19.252169+00:00,,,
madmobile,galactica,galactica,unknown,Sysco,True,2026-02-19T18:37:56.987933+00:00,2017-07-27T21:13:25.750057+00:00,,,
madmobile,mm-onprem-agent,mm-onprem-agent,nodejs,core-services-archive,False,2017-12-04T21:06:41.786894+00:00,2017-07-31T20:31:42.126873+00:00,,,
madmobile,mm-connectors-runner,mm-connectors-runner,nodejs,core-services-archive,False,2017-12-04T21:06:30.272157+00:00,2017-07-31T20:35:27.519145+00:00,,,
madmobile,mm-agent-portal,mm-agent-portal,nodejs,core-services-archive,True,2026-02-19T18:12:21.041583+00:00,2017-07-31T20:37:31.356674+00:00,,,
madmobile,mm-agent-admin,mm-agent-admin,nodejs,core-services-archive,False,2025-11-26T22:22:58.591011+00:00,2017-07-31T20:39:00.943003+00:00,,,
madmobile,sql-connector,sql-connector,nodejs,core-services,False,2025-10-16T15:23:28.137269+00:00,2017-08-03T21:03:35.257932+00:00,,,
madmobile,mm-agent-deploy,mm-agent-deploy,nodejs,core-services-archive,False,2017-12-04T21:06:08.156218+00:00,2017-08-04T15:30:00.971934+00:00,,,
madmobile,concierge-cordova-plugins,concierge-cordova-plugins,javascript,Concierge,False,2017-08-12T01:46:15.853186+00:00,2017-08-04T19:44:55.110144+00:00,,,
madmobile,madmobile-adyen-plugin,madmobile-adyen-plugin,unknown,Concierge,False,2019-04-15T13:33:36.271920+00:00,2017-08-07T20:41:43.240919+00:00,,,
madmobile,platform-gateway,platform-gateway,unknown,core-services-archive,False,2025-12-02T21:34:41.191693+00:00,2017-08-08T11:52:48.533504+00:00,,,
madmobile,magikui,magikui,javascript,React Ecosystem,True,2026-02-19T19:02:05.990719+00:00,2017-08-16T06:15:44.892529+00:00,,,
madmobile,grommet-internal,grommet-internal,javascript,Concierge,True,2026-02-13T05:59:08.624755+00:00,2017-08-16T12:51:29.372760+00:00,,,
madmobile,cordova-plugin-madmobile-adyen,cordova-plugin-madmobile-adyen,javascript,Concierge,True,2026-01-23T01:59:59.783047+00:00,2017-08-17T21:37:58.180777+00:00,,,
madmobile,devops-vf,devops-vf,unknown,core-services-archive,True,2026-02-19T08:20:46.855793+00:00,2017-08-21T14:45:19.929016+00:00,,,
madmobile,migrate-cs-env,migrate-cs-env,unknown,core-services-archive,False,2019-03-06T20:22:26.357345+00:00,2017-08-29T18:25:11.673673+00:00,,,
madmobile,migrate-cs-definition,migrate-cs-definition,unknown,core-services-archive,False,2018-07-04T16:30:30.784015+00:00,2017-08-29T18:26:13.697706+00:00,,,
madmobile,cordova-app-madmobile-adyen,cordova-app-madmobile-adyen,javascript,Concierge,True,2026-02-19T19:27:53.997165+00:00,2017-08-31T17:23:14.676161+00:00,,,
madmobile,entity-service,entity-service,unknown,core-services-archive,True,2026-02-15T21:31:40.866373+00:00,2017-09-01T11:14:06.348907+00:00,,,
madmobile,core-modules,core-modules,nodejs,madcloud-core,True,2026-02-20T04:18:33.176115+00:00,2017-09-04T20:46:27.041613+00:00,,,
madmobile,mad-client,mad-client,unknown,core-services-archive,True,2026-02-19T21:37:01.497830+00:00,2017-09-06T17:01:54.407374+00:00,,,
madmobile,gql-service,gql-service,unknown,core-services-archive,True,2026-01-22T17:13:35.471398+00:00,2017-09-07T12:08:12.178919+00:00,,,
madmobile,cs-all,cs-all,unknown,core-services,False,2021-09-16T20:42:46.781971+00:00,2017-09-11T14:32:16.209886+00:00,,,
madmobile,mad-cloud-portal,mad-cloud-portal,unknown,madcloud-core,False,2025-03-31T18:38:17.392991+00:00,2017-09-27T13:11:27.393531+00:00,,,
madmobile,archon-sysco-ordering-native,archon-sysco-ordering-native,unknown,Sysco,True,2026-02-19T21:04:38.579356+00:00,2017-10-10T13:57:53.733434+00:00,,,
madmobile,archon-core-services,archon-core-services,unknown,core-services-archive,False,2021-08-05T13:08:25.546606+00:00,2017-10-10T16:26:11.686686+00:00,,,
madmobile,auth-service,auth-service,nodejs,madcloud-core,False,2025-11-27T04:59:42.236949+00:00,2017-10-11T15:38:07.478720+00:00,,,
madmobile,v2,V2,unknown,Concierge,True,2026-02-20T05:14:50.530434+00:00,2017-10-30T11:43:30.813902+00:00,,,
madmobile,the-troubadour,the-troubadour,unknown,Concierge V2,True,2026-02-19T18:52:31.693571+00:00,2017-11-05T15:45:49.380362+00:00,,,
madmobile,el-jefe,el-jefe,unknown,Concierge V2,False,2020-01-03T14:40:47.362525+00:00,2017-11-06T12:50:58.866577+00:00,,,
madmobile,conversation-service,conversation-service,nodejs,madcloud-core,True,2026-01-27T15:33:56.221011+00:00,2017-11-06T12:59:37.392265+00:00,,,
madmobile,universal-oracle,universal-oracle,javascript,Concierge V2,True,2026-02-19T19:17:10.682834+00:00,2017-11-06T16:07:29.388809+00:00,,,
madmobile,pwa-native-web,pwa-native-web,unknown,Concierge V2,True,2026-02-19T18:15:02.942469+00:00,2017-11-07T19:31:25.737834+00:00,,,
madmobile,archon-madcloud,archon-madcloud,unknown,MadCloud,True,2026-02-19T18:49:36.131516+00:00,2017-11-08T19:38:08.844080+00:00,,,
madmobile,electron-shell,electron-shell,unknown,Concierge V2,False,2017-11-10T18:02:33.898280+00:00,2017-11-10T17:47:08.304446+00:00,,,
madmobile,oracle-universal,oracle-universal,unknown,Concierge V2,True,2026-02-19T21:38:11.192474+00:00,2017-11-12T17:40:55.717093+00:00,,,
madmobile,graph-service,graph-service,nodejs,core-services-archive,False,2025-10-16T13:59:31.451699+00:00,2017-11-14T12:18:56.481094+00:00,,,
madmobile,hello-customer,hello-customer,unknown,Concierge,True,2026-02-20T01:42:06.477837+00:00,2017-11-14T17:45:02.650339+00:00,,,
madmobile,session-service,session-service,unknown,core-services-archive,False,2017-12-19T12:44:02.769745+00:00,2017-11-16T09:59:06.709987+00:00,,,
madmobile,composer-service,composer-service,nodejs,madcloud-core,False,2025-11-27T03:29:15.055503+00:00,2017-11-27T19:41:16.340039+00:00,,,
madmobile,hello-api,hello-api,javascript,HelloCustomer,True,2026-02-19T18:18:46.521175+00:00,2017-12-05T17:21:55.435243+00:00,,,
madmobile,customerapp,CustomerApp,unknown,HelloCustomer,True,2026-02-19T18:54:28.790416+00:00,2017-12-06T15:14:25.548588+00:00,,,
madmobile,rest-tests,rest-tests,unknown,Concierge V2,False,2017-12-11T16:30:58.361048+00:00,2017-12-11T16:19:13.104528+00:00,,,
madmobile,webpack-bundles,webpack-bundles,unknown,Concierge V2,True,2026-02-19T18:19:38.212110+00:00,2017-12-12T16:30:22.798349+00:00,,,
madmobile,sysco-push,sysco-push,unknown,Sysco,True,2026-02-14T00:26:48.908889+00:00,2017-12-13T23:19:49.728429+00:00,,,
madmobile,react-native-ios-keyboard-listener,react-native-ios-keyboard-listener,unknown,Sysco,False,2017-12-19T18:43:43.584032+00:00,2017-12-14T20:08:57.851937+00:00,,,
madmobile,mad-services-x4,mad-services-x4,java,core-services,False,2025-08-13T16:48:41.267917+00:00,2017-12-18T12:04:02.945821+00:00,,,
madmobile,2.0-application-structure,2.0-application-structure,unknown,core-services-archive,False,2025-10-15T15:48:07.433308+00:00,2017-12-19T10:55:02.336671+00:00,,,
madmobile,archon-troubadour,archon-troubadour,unknown,Concierge V2,True,2026-02-19T18:59:52.858362+00:00,2017-12-20T15:35:26.320195+00:00,,,
madmobile,digital-display,digital-display,unknown,HelloCustomer,True,2026-02-19T18:16:13.789515+00:00,2018-01-07T17:43:52.045982+00:00,,,
madmobile,sysco-oauth,Sysco oAuth,nodejs,Sysco,False,2018-02-08T17:34:41.575916+00:00,2018-01-17T21:09:54.426208+00:00,,,
madmobile,cordova-plugin-madmobile-verifone,cordova-plugin-madmobile-verifone,javascript,Concierge,False,2025-02-04T18:14:08.346630+00:00,2018-01-23T18:30:14.506312+00:00,,,
madmobile,standalone-service,standalone-service,nodejs,core-services,False,2024-12-09T17:54:09.334216+00:00,2018-02-16T13:45:51.627677+00:00,,,
madmobile,archon-madservices,archon-madservices,javascript,Concierge V2,True,2026-02-19T19:24:12.474254+00:00,2018-02-27T12:53:16.879507+00:00,,,
madmobile,portal-app-x,portal-app-x,unknown,MadCloud,False,2018-05-30T12:28:31.950629+00:00,2018-04-02T12:42:30.841488+00:00,,,
madmobile,app-auth-service,app-auth-service,nodejs,madcloud-core,False,2025-11-28T04:08:08.105759+00:00,2018-04-02T20:44:42.338179+00:00,,,
madmobile,graphql-stitching-test,graphql-stitching-test,unknown,MadCloud,True,2026-02-20T19:29:47.665523+00:00,2018-04-06T12:58:49.372689+00:00,,,
madmobile,mss-shopping-mobile-bff-environments,mss-shopping-mobile-bff-environments,unknown,Sysco,True,2026-02-19T09:04:27.446705+00:00,2018-04-10T11:49:16.386375+00:00,,,
madmobile,fipay-madservices-test,fipay-madservices-test,unknown,Concierge V2,False,2018-06-05T20:34:49.036055+00:00,2018-04-12T22:21:46.751399+00:00,,,
madmobile,jmeter-tests,jmeter-tests,unknown,Concierge V2,False,2024-06-18T12:43:22.901406+00:00,2018-04-19T18:00:37.557168+00:00,,,
madmobile,mm-website,mm-website,javascript,Untitled project,True,2026-02-20T17:59:38.585998+00:00,2018-04-20T20:31:48.953682+00:00,,,
madmobile,archon-madsite,archon-madsite,nodejs,Untitled project,True,2026-02-19T19:08:38.359241+00:00,2018-05-03T11:50:39.110956+00:00,,,
madmobile,concierge-escrow,concierge-escrow,unknown,DevOps,False,2018-05-11T13:15:03.431252+00:00,2018-05-04T15:21:46.256699+00:00,,,
madmobile,rtj-all-day,rtj-all-day,unknown,MadCloud,False,2018-09-05T14:11:28.378858+00:00,2018-05-07T14:34:09.132041+00:00,,,
madmobile,madmobile-analytics,madmobile-analytics,unknown,Untitled project,False,2019-10-21T13:49:43.260454+00:00,2018-05-09T13:47:17.113531+00:00,,,
madmobile,concierge-associate,concierge-associate,javascript,vNext,True,2026-04-02T11:27:20.961426+00:00,2018-05-16T17:14:00.215412+00:00,,,
madmobile,app-shell,app-shell,unknown,vNext,True,2026-03-31T16:34:28.354785+00:00,2018-05-16T17:14:22.347178+00:00,,,
madmobile,mm-website-contact,mm-website-contact,javascript,Untitled project,True,2026-02-13T03:33:18.440844+00:00,2018-06-13T19:47:04.073687+00:00,,,
madmobile,archon-concierge-vnext,archon-concierge-vnext,nodejs,vNext,True,2026-02-19T21:21:33.015867+00:00,2018-06-15T14:02:50.245646+00:00,,,
madmobile,mad-services-core,mad-services-core,java,core-services,False,2025-12-19T21:15:46.477151+00:00,2018-07-02T18:23:35.265399+00:00,,,
madmobile,mad-services-xstore4,mad-services-xstore4,java,core-services,False,2025-09-12T15:47:38.604511+00:00,2018-07-02T18:26:53.602145+00:00,,,
madmobile,cordova-app-madmobile-payments,cordova-app-madmobile-payments,javascript,Concierge,True,2026-02-19T19:05:56.790590+00:00,2018-07-13T19:39:43.163786+00:00,,,
madmobile,rsanalytics-service,rsanalytics-service,nodejs,core-services,False,2018-08-08T14:56:08.800429+00:00,2018-07-19T20:29:13.620465+00:00,,,
madmobile,mad-services-orpos-core,mad-services-orpos-core,java,core-services,True,2026-02-20T20:02:42.802583+00:00,2018-07-25T16:36:35.167360+00:00,,,
madmobile,mad-services-orpos-burlington,mad-services-orpos-burlington,java,core-services,False,2025-01-26T19:45:00.649583+00:00,2018-07-25T16:47:28.802987+00:00,,,
madmobile,mad-services-utils,mad-services-utils,unknown,core-services,False,2019-10-31T11:09:12.730274+00:00,2018-07-31T15:22:18.072839+00:00,,,
madmobile,mad-services-orpos-urbn,mad-services-orpos-urbn,java,core-services,True,2026-02-26T17:08:26.323078+00:00,2018-07-31T20:40:47.493001+00:00,,,
madmobile,mad-services-xstore7-core,mad-services-xstore7-core,java,core-services,False,2025-02-07T17:48:18.448114+00:00,2018-08-02T13:15:42.597773+00:00,,,
madmobile,mad-services-orpos-steinmart,mad-services-orpos-steinmart,unknown,core-services,False,2025-01-26T20:14:53.775270+00:00,2018-08-17T14:13:59.179699+00:00,,,
